robot_id,window_id,hour_block,fault_type,fault_id,fault_severity,battery_soc_pct__mean,battery_voltage_v__mean,battery_voltage_soc_residual,battery_soc_5m_slope_pct_per_min,split_seed,score,threshold,predicted_anomaly,is_battery_fault
AR-001,503,8,clean,clean,0.0,27.123240833333334,44.30563226666666,1.2678292933333282,0.7068716833333333,20260400,1.9431505,2.3685436248779297,False,False
AR-001,504,8,clean,clean,0.0,27.82388428333333,44.387693649999996,1.2714186102666645,0.7039835299999992,20260400,1.9619967,2.3685436248779297,False,False
AR-001,505,8,clean,clean,0.0,28.575145383333332,44.47339663333333,1.2729803503999975,0.7110903066666665,20260400,1.9282366,2.3685436248779297,False,False
AR-001,506,8,clean,clean,0.0,29.269984500000003,44.55031413333334,1.2720758693333352,0.7096708200000009,20260400,1.9479325,2.3685436248779297,False,False
AR-001,507,8,clean,clean,0.0,29.95814085,44.625543099999994,1.270231324799994,0.7052656800000001,20260400,2.003748,2.3685436248779297,False,False
AR-001,508,8,clean,clean,0.0,30.672500766666666,44.7081237,1.2728036141333376,0.7098519866666664,20260400,2.0032232,2.3685436248779297,False,False
AR-001,509,8,clean,clean,0.0,31.38072683333333,44.7860239,1.2713824946666676,0.7113685099999998,20260400,2.004101,2.3685436248779297,False,False
AR-001,510,8,clean,clean,0.0,32.111082933333336,44.86583105,1.2693897614666625,0.7071875100000007,20260400,2.0113382,2.3685436248779297,False,False
AR-001,511,8,clean,clean,0.0,32.78789341666667,44.945069233333335,1.2728251706666711,0.7035817833333333,20260400,2.066705,2.3685436248779297,False,False
AR-001,512,8,clean,clean,0.0,33.50870973333333,45.0252629,1.2722874098666708,0.7101137766666668,20260400,2.091183,2.3685436248779297,False,False
AR-001,513,8,clean,clean,0.0,34.24860415,45.107180666666665,1.2713370018666623,0.7152206766666666,20260400,2.1409733,2.3685436248779297,False,False
AR-001,514,8,clean,clean,0.0,34.959302650000005,45.18596728333333,1.2705253865333361,0.715715163333335,20260400,2.1565633,2.3685436248779297,False,False
AR-001,515,8,clean,clean,0.0,35.62287658333333,45.26131255,1.2715503726666668,0.7023587299999988,20260400,2.154139,2.3685436248779297,False,False
AR-001,516,8,clean,clean,0.0,36.35904966666667,45.34432581666667,1.2721122539999996,0.7142312500000003,20260400,2.206324,2.3685436248779297,False,False
AR-001,517,8,clean,clean,0.0,37.04349585,45.4187719,1.2699003648000016,0.7069572233333332,20260400,2.2676787,2.3685436248779297,False,False
AR-001,518,8,clean,clean,0.0,37.758745483333335,45.49835593333333,1.2693764391999949,0.7020282666666674,20260400,2.301904,2.3685436248779297,False,False
AR-001,519,8,clean,clean,0.0,38.44268676666666,45.577558599999996,1.2719776821333326,0.6966768233333311,20260400,2.3234134,2.3685436248779297,False,False
AR-001,520,8,clean,clean,0.0,39.18631468333333,45.6591955,1.2703282554666728,0.7126876199999999,20260400,2.3332915,2.3685436248779297,False,False
AR-001,521,8,clean,clean,0.0,39.86605048333333,45.7338205,1.2688228458666657,0.7014001633333322,20260400,2.3055568,2.3685436248779297,False,False
AR-001,522,8,clean,clean,0.0,40.59767673333333,45.81917358333333,1.2722337892000013,0.7108361766666661,20260400,2.3185482,2.3685436248779297,False,False
AR-001,523,8,clean,clean,0.0,41.27917908333333,45.89429298333334,1.2710249260000026,0.7040867199999994,20260400,2.2957904,2.3685436248779297,False,False
AR-001,524,8,clean,clean,0.0,42.02997595,45.97635498333333,1.2689976769333313,0.717457836666668,20260400,2.2973726,2.3685436248779297,False,False
AR-001,525,8,clean,clean,0.0,42.720747483333334,46.0550366,1.2703128818666656,0.7068865600000009,20260400,2.2830257,2.3685436248779297,False,False
AR-001,526,8,clean,clean,0.0,43.435629033333335,46.13476,1.2699695482666655,0.7139157100000005,20260400,2.3153667,2.3685436248779297,False,False
AR-001,527,8,clean,clean,0.0,44.13477565,46.21150386666667,1.2684089938666645,0.7074197833333343,20260400,2.3800771,2.3685436248779297,True,False
AR-001,528,8,clean,clean,0.0,44.827827516666666,46.28668531666666,1.2659686347999966,0.7097296866666667,20260400,2.3967488,2.3685436248779297,True,False
AR-001,529,8,clean,clean,0.0,45.56346815,46.36882285,1.2657144172000017,0.7066984399999996,20260400,2.4336169,2.3685436248779297,True,False
AR-001,530,8,clean,clean,0.0,46.260808616666665,46.449938100000004,1.2687275349333405,0.7080122266666663,20260400,2.4363117,2.3685436248779297,True,False
AR-001,531,8,clean,clean,0.0,46.98533903333334,46.529544683333334,1.2671867115999973,0.709942000000001,20260400,2.4896564,2.3685436248779297,True,False
AR-001,532,8,clean,clean,0.0,47.72546795,46.61059335,1.2653409396000015,0.7181384600000001,20260400,2.4899163,2.3685436248779297,True,False
AR-001,533,8,clean,clean,0.0,48.3790153,46.68652586666667,1.2680761530666729,0.7102375566666665,20260400,2.4961207,2.3685436248779297,True,False
AR-001,534,8,clean,clean,0.0,49.08630865,46.76427515,1.2666085812000034,0.7045681000000001,20260400,2.5133321,2.3685436248779297,True,False
AR-001,535,8,clean,clean,0.0,49.805601333333335,46.841820516666665,1.2635931673333332,0.7089585433333341,20260400,2.4180317,2.3685436248779297,True,False
AR-001,536,8,clean,clean,0.0,50.5036729,46.92238791666667,1.2659765518666717,0.7036667733333317,20260400,2.4563618,2.3685436248779297,True,False
AR-001,537,8,clean,clean,0.0,51.23331475,47.006366416666665,1.2682351646666632,0.7015693599999991,20260400,2.4695694,2.3685436248779297,True,False
AR-001,538,8,clean,clean,0.0,51.94045765,47.07915018333333,1.26181892653333,0.7122884700000001,20260400,2.4916866,2.3685436248779297,True,False
AR-001,539,8,clean,clean,0.0,52.63802701666667,47.16026741666667,1.264808390800006,0.7103436733333339,20260400,2.4803197,2.3685436248779297,True,False
AR-001,547,9,clean,clean,0.0,58.28093783333334,47.77775088333333,1.250285845999997,0.703687903333335,20260400,2.075081,2.3685436248779297,False,False
AR-001,548,9,clean,clean,0.0,59.027203099999994,47.86261728333333,1.251570536133329,0.7117012133333318,20260400,2.0579886,2.3685436248779297,False,False
AR-001,549,9,clean,clean,0.0,59.72163028333333,47.935483016666666,1.2466604249333315,0.7028232966666664,20260400,2.071914,2.3685436248779297,False,False
AR-001,550,9,clean,clean,0.0,60.4016054,48.0149457,1.249965895199999,0.7021715833333332,20260400,2.0288496,2.3685436248779297,False,False
AR-001,551,9,clean,clean,0.0,61.12658705,48.09649156666667,1.2503138170666688,0.7019224800000003,20260400,1.9977316,2.3685436248779297,False,False
AR-001,552,9,clean,clean,0.0,61.834684466666666,48.15793851666667,1.2324538564000065,0.7107493266666651,20260400,2.065662,2.3685436248779297,False,False
AR-001,553,9,clean,clean,0.0,62.57312138333334,48.241732,1.2335424050666646,0.7091836566666686,20260400,2.087176,2.3685436248779297,False,False
AR-001,554,9,clean,clean,0.0,63.24968653333334,48.32195071666667,1.2379858249333395,0.7056112500000011,20260400,2.0747762,2.3685436248779297,False,False
AR-001,555,9,clean,clean,0.0,63.97778208333333,48.39937906666667,1.2338674733333335,0.7152353366666659,20260400,2.0396316,2.3685436248779297,False,False
AR-001,556,9,clean,clean,0.0,64.69864936666667,48.47984696666666,1.233598237599999,0.7144124633333349,20260400,2.028172,2.3685436248779297,False,False
AR-001,557,9,clean,clean,0.0,65.40035605,48.56066893333333,1.2358290557333333,0.7131343166666667,20260400,2.0263994,2.3685436248779297,False,False
AR-001,558,9,clean,clean,0.0,66.0662108,48.63417583333333,1.234760223733332,0.6986178833333312,20260400,2.0295002,2.3685436248779297,False,False
AR-001,559,9,clean,clean,0.0,66.80770013333333,48.71577905,1.2333166350666716,0.7116027199999977,20260400,2.006693,2.3685436248779297,False,False
AR-001,560,9,clean,clean,0.0,67.51342941666667,48.796825733333336,1.2353216386666688,0.7071294666666674,20260400,1.9357767,2.3685436248779297,False,False
AR-001,561,9,clean,clean,0.0,68.23375163333334,48.87718523333333,1.235005050399998,0.7070204533333339,20260400,1.9125038,2.3685436248779297,False,False
AR-001,562,9,clean,clean,0.0,68.92170216666666,48.956193416666665,1.2369627739999984,0.7042692233333326,20260400,1.9179362,2.3685436248779297,False,False
AR-001,563,9,clean,clean,0.0,69.65289003333334,49.036711100000005,1.235587416266668,0.7173358466666684,20260400,1.9515058,2.3685436248779297,False,False
AR-001,564,9,clean,clean,0.0,70.34814938333334,49.098176716666664,1.2191839857333306,0.7080898500000018,20260400,1.9820523,2.3685436248779297,False,False
AR-001,565,9,clean,clean,0.0,71.06562078333333,49.18390926666667,1.224559738933337,0.7104382733333324,20260400,2.0063584,2.3685436248779297,False,False
AR-001,566,9,clean,clean,0.0,71.77041514999999,49.25913943333333,1.2208529365333334,0.70733270333333,20260400,2.032801,2.3685436248779297,False,False
AR-001,567,9,clean,clean,0.0,72.46931169999999,49.338023799999995,1.2214608895999959,0.7095219066666658,20260400,2.090724,2.3685436248779297,False,False
AR-001,568,9,clean,clean,0.0,73.18427973333334,49.42240926666667,1.2257699365333323,0.7062779400000011,20260400,2.1271434,2.3685436248779297,False,False
AR-001,569,9,clean,clean,0.0,73.90052993333333,49.50149038333333,1.2246310307999977,0.710476109999999,20260400,2.1381474,2.3685436248779297,False,False
AR-001,570,9,clean,clean,0.0,74.58071836666666,49.5745322,1.2214917429333312,0.7030195166666658,20260400,2.1780484,2.3685436248779297,False,False
AR-001,571,9,clean,clean,0.0,75.3172915,49.660587383333336,1.2250507353333404,0.709375270000001,20260400,2.2040517,2.3685436248779297,False,False
AR-001,572,9,clean,clean,0.0,76.00461238333334,49.73743666666667,1.2249200797333373,0.7070601366666693,20260400,2.2565832,2.3685436248779297,False,False
AR-001,573,9,clean,clean,0.0,76.73288638333334,49.81622095,1.2221376750666693,0.7097213299999993,20260400,2.2646828,2.3685436248779297,False,False
AR-001,574,9,clean,clean,0.0,77.4359084,49.896842050000004,1.2240203092000002,0.7070756933333342,20260400,2.2707806,2.3685436248779297,False,False
AR-001,575,9,clean,clean,0.0,78.13719476666667,49.97602425,1.224658436133332,0.7112952800000016,20260400,2.2629628,2.3685436248779297,False,False
AR-001,576,9,clean,clean,0.0,78.87131758333334,50.1064348,1.2728472306666703,0.7108052166666681,20260400,2.2518601,2.3685436248779297,False,False
AR-001,577,9,clean,clean,0.0,79.54921131666667,50.17984355,1.270331882533334,0.7089197866666666,20260400,2.3154664,2.3685436248779297,False,False
AR-001,578,9,clean,clean,0.0,80.28601843333333,50.2610753,1.2690412354666734,0.7106264099999976,20260400,2.3072338,2.3685436248779297,False,False
AR-001,579,9,clean,clean,0.0,80.9486809,50.33877098333333,1.2725187225333343,0.7025544999999994,20260400,2.306467,2.3685436248779297,False,False
AR-001,580,9,clean,clean,0.0,81.67208001666667,50.41638085,1.269107888133334,0.7069770500000004,20260400,2.293372,2.3685436248779297,False,False
AR-001,581,9,clean,clean,0.0,82.39111863333332,50.496882049999996,1.2690767630666642,0.7039602099999968,20260400,2.3179264,2.3685436248779297,False,False
AR-001,582,9,clean,clean,0.0,83.10054693333333,50.58074548333333,1.2734842268000008,0.7102671233333325,20260400,2.3604724,2.3685436248779297,False,False
AR-001,583,9,clean,clean,0.0,83.7805484,50.657099450000004,1.2736780292000063,0.6989059933333351,20260400,2.386575,2.3685436248779297,True,False
AR-001,584,9,clean,clean,0.0,84.51241643333333,50.734401016666666,1.2690103761333376,0.7127471066666657,20260400,2.4070108,2.3685436248779297,True,False
AR-001,585,9,clean,clean,0.0,85.2299331,50.818167349999996,1.2724148427999964,0.7115706166666655,20260400,2.4230235,2.3685436248779297,True,False
AR-001,586,9,clean,clean,0.0,85.88512881666666,50.8940234,1.2748889725333399,0.6988020366666688,20260400,2.4651966,2.3685436248779297,True,False
AR-001,587,9,clean,clean,0.0,86.60134186666667,50.970027800000004,1.2706775109333392,0.7001589866666678,20260400,2.5313876,2.3685436248779297,True,False
AR-001,588,9,clean,clean,0.0,87.34342321666666,51.0528027,1.2703392997333367,0.7125749633333328,20260400,2.5735817,2.3685436248779297,True,False
AR-001,589,9,clean,clean,0.0,88.03629836666667,51.13373781666667,1.2736723996000023,0.7047763866666685,20260400,2.5786877,2.3685436248779297,True,False
AR-001,590,9,clean,clean,0.0,88.72974346666666,51.208914899999996,1.2711836317333294,0.699962073333333,20260400,2.6154957,2.3685436248779297,True,False
AR-001,591,9,clean,clean,0.0,89.43666843333334,51.286851266666666,1.2699444021333335,0.7103079233333347,20260400,2.6652248,2.3685436248779297,True,False
AR-001,592,9,clean,clean,0.0,90.18567041666667,51.37224775,1.271452663333335,0.716865709999999,20260400,2.702987,2.3685436248779297,True,False
AR-001,593,9,clean,clean,0.0,90.90292411666665,51.45386658333334,1.2727390822666749,0.7119001799999978,20260400,2.7607677,2.3685436248779297,True,False
AR-001,594,9,clean,clean,0.0,91.5826881,51.52863541666667,1.2713743494666687,0.7092779466666655,20260400,2.7630804,2.3685436248779297,True,False
AR-001,595,9,clean,clean,0.0,92.32030121666666,51.609939716666666,1.2700659803999983,0.7181115500000004,20260400,2.7585845,2.3685436248779297,True,False
AR-001,596,9,clean,clean,0.0,93.01716496666667,51.68867578333333,1.2707533070666628,0.7160993066666663,20260400,2.755454,2.3685436248779297,True,False
AR-001,597,9,clean,clean,0.0,93.71093761666666,51.769083183333336,1.2734581702666716,0.7050534399999975,20260400,2.812797,2.3685436248779297,True,False
AR-001,598,9,clean,clean,0.0,94.40809618333333,51.84355471666667,1.269847944133332,0.7010344133333348,20260400,2.8290274,2.3685436248779297,True,False
AR-001,599,9,clean,clean,0.0,94.90316084999999,50.75389255,0.1247385348000023,0.6640945499999986,20260400,2.6697903,2.3685436248779297,True,False
AR-001,667,11,clean,clean,0.0,82.92568698333334,48.95762783333334,-0.33004910879999017,-0.18042662999999948,20260400,1.1354237,2.3685436248779297,False,False
AR-001,668,11,clean,clean,0.0,82.72119096666667,48.90917123333334,-0.3556021549333295,-0.17597059,20260400,1.1232854,2.3685436248779297,False,False
AR-001,669,11,clean,clean,0.0,82.54577408333333,48.90888376666667,-0.3362429306666641,-0.18123848333333398,20260400,1.1144811,2.3685436248779297,False,False
AR-001,670,11,clean,clean,0.0,82.40030060000001,48.87984156666666,-0.3489921005333372,-0.174964719999997,20260400,1.0890981,2.3685436248779297,False,False
AR-001,671,11,clean,clean,0.0,82.18070156666666,48.87017323333334,-0.3340653421333215,-0.18349866000000362,20260400,1.0937955,2.3685436248779297,False,False
AR-001,672,11,clean,clean,0.0,82.04583933333333,48.80420206666667,-0.38493193866666076,-0.17596953000000043,20260400,1.0908552,2.3685436248779297,False,False
AR-001,673,11,clean,clean,0.0,81.86435981666666,48.79842503333334,-0.37038326613333084,-0.171366230000001,20260400,1.0822506,2.3685436248779297,False,False
AR-001,674,11,clean,clean,0.0,81.68554775,48.76979118333334,-0.3789901646666607,-0.17204526666666595,20260400,1.0680816,2.3685436248779297,False,False
AR-001,675,11,clean,clean,0.0,81.49423118333334,48.75880336666667,-0.3685505258666666,-0.18121388333333358,20260400,1.0910425,2.3685436248779297,False,False
AR-001,676,11,clean,clean,0.0,81.3294728,48.72206693333333,-0.3868340202666687,-0.1702457533333302,20260400,1.1321175,2.3685436248779297,False,False
AR-001,677,11,clean,clean,0.0,81.1521352,48.723788766666665,-0.3652503757333321,-0.17874082666666596,20260400,1.1980007,2.3685436248779297,False,False
AR-001,678,11,clean,clean,0.0,80.98165555,48.69155555,-0.3783898715999996,-0.17654085333333286,20260400,1.221902,2.3685436248779297,False,False
AR-001,679,11,clean,clean,0.0,80.80333251666666,48.67737685,-0.37259639186666504,-0.17644304666666813,20260400,1.2632164,2.3685436248779297,False,False
AR-001,680,11,clean,clean,0.0,80.64356563333334,48.650000983333335,-0.3820783675999948,-0.17013311000000045,20260400,1.2941215,2.3685436248779297,False,False
AR-001,681,11,clean,clean,0.0,80.4692679,48.650723,-0.36183500479999964,-0.17204097999999987,20260400,1.3482541,2.3685436248779297,False,False
AR-001,682,11,clean,clean,0.0,80.28001863333334,48.60627771666667,-0.385084370266668,-0.17442331333333244,20260400,1.4217649,2.3685436248779297,False,False
AR-001,683,11,clean,clean,0.0,80.10161618333333,48.60144628333333,-0.36993472920000414,-0.176007873333333,20260400,1.3938024,2.3685436248779297,False,False
AR-001,684,11,clean,clean,0.0,79.92895226666666,48.56345318333333,-0.3885894705333328,-0.1748760500000003,20260400,1.3650064,2.3685436248779297,False,False
AR-001,685,11,clean,clean,0.0,79.72559691666667,48.55619428333333,-0.3730725713333314,-0.18359374333333278,20260400,1.3415776,2.3685436248779297,False,False
AR-001,686,11,clean,clean,0.0,79.55762866666667,48.515705966666665,-0.3947484440000011,-0.18232784666666646,20260400,1.3233962,2.3685436248779297,False,False
AR-001,687,11,clean,clean,0.0,79.37986395,48.518295116666664,-0.3722496457333335,-0.18003093666666814,20260400,1.2896587,2.3685436248779297,False,False
AR-001,688,11,clean,clean,0.0,79.18686836666667,48.477428833333335,-0.3915004237333335,-0.18294956333333232,20260400,1.2525632,2.3685436248779297,False,False
AR-001,689,11,clean,clean,0.0,79.05479928333334,48.47963923333334,-0.37449828639999794,-0.1748305966666635,20260400,1.1998923,2.3685436248779297,False,False
AR-001,690,11,clean,clean,0.0,78.84554551666666,48.43552825,-0.39517284786666806,-0.17601028000000268,20260400,1.1357365,2.3685436248779297,False,False
AR-001,691,11,clean,clean,0.0,78.69074995,48.441571716666665,-0.37179227773333423,-0.17337574333333522,20260400,1.0841298,2.3685436248779297,False,False
AR-001,692,11,clean,clean,0.0,78.47742285,48.398988833333334,-0.3904825258666662,-0.18048822000000087,20260400,1.070729,2.3685436248779297,False,False
AR-001,693,11,clean,clean,0.0,78.31498045,48.393416050000006,-0.37786176039999475,-0.17437758333333592,20260400,1.0225505,2.3685436248779297,False,False
AR-001,694,11,clean,clean,0.0,78.15744268333333,48.35916578333333,-0.3944677972000008,-0.17947132000000182,20260400,0.9810047,2.3685436248779297,False,False
AR-001,695,11,clean,clean,0.0,77.97631333333334,48.367327333333336,-0.36601976000000036,-0.17384643666666477,20260400,0.9393548,2.3685436248779297,False,False
AR-001,696,11,clean,clean,0.0,77.773006,48.310179,-0.400397672000004,-0.1835487900000004,20260400,0.88694936,2.3685436248779297,False,False
AR-001,697,11,clean,clean,0.0,77.61321840000001,48.313106983333334,-0.37957347746666414,-0.17284088999999767,20260400,0.8683044,2.3685436248779297,False,False
AR-001,698,11,clean,clean,0.0,77.42157953333334,48.2820604,-0.38915650773333255,-0.17868018333332997,20260400,0.8376387,2.3685436248779297,False,False
AR-001,699,11,clean,clean,0.0,77.25781351666666,48.27481208333334,-0.3780630305333261,-0.17992583333333415,20260400,0.8118267,2.3685436248779297,False,False
AR-001,700,11,clean,clean,0.0,77.08216734999999,48.233336216666665,-0.3998665265333372,-0.17882919666666908,20260400,0.7742006,2.3685436248779297,False,False
AR-001,701,11,clean,clean,0.0,76.88577413333334,48.2356249,-0.37558180293333265,-0.1774463733333306,20260400,0.7570916,2.3685436248779297,False,False
AR-001,702,11,clean,clean,0.0,76.74510731666666,48.20453988333334,-0.39091213613332343,-0.17362221666666927,20260400,0.76473314,2.3685436248779297,False,False
AR-001,703,11,clean,clean,0.0,76.54203043333334,48.19443686666667,-0.3782705418666623,-0.1759098200000011,20260400,0.7731522,2.3685436248779297,False,False
AR-001,704,11,clean,clean,0.0,76.37665154999999,48.15648633333333,-0.39769864026666824,-0.17623239333333346,20260400,0.76381916,2.3685436248779297,False,False
AR-001,705,11,clean,clean,0.0,76.17941588333333,48.154377149999995,-0.3777174289333374,-0.18055029333333153,20260400,0.7306733,2.3685436248779297,False,False
AR-001,706,11,clean,clean,0.0,76.05451478333333,48.125243149999996,-0.3928625057333406,-0.1662518700000021,20260400,0.6907139,2.3685436248779297,False,False
AR-001,707,11,clean,clean,0.0,75.84817303333334,48.118968699999996,-0.3760266797333358,-0.1793868566666646,20260400,0.6798429,2.3685436248779297,False,False
AR-001,708,11,clean,clean,0.0,75.66212931666668,48.0320779,-0.44208058346666945,-0.17598022333333177,20260400,0.6635129,2.3685436248779297,False,False
AR-001,709,11,clean,clean,0.0,75.49455123333334,48.04416205,-0.4112276881333372,-0.1764200633333303,20260400,0.62049806,2.3685436248779297,False,False
AR-001,710,11,clean,clean,0.0,75.28404255000001,47.993300866666665,-0.438511898933335,-0.17907466666666494,20260400,0.54014796,2.3685436248779297,False,False
AR-001,711,11,clean,clean,0.0,75.15889489999999,47.999930133333336,-0.417866095466664,-0.17912397666666777,20260400,0.48620015,2.3685436248779297,False,False
AR-001,712,11,clean,clean,0.0,74.95538296666668,47.95740611666667,-0.43759677559999943,-0.1785580133333326,20260400,0.48932242,2.3685436248779297,False,False
AR-001,713,11,clean,clean,0.0,74.78480148333333,47.96732351666667,-0.40857424946666754,-0.17546556666667074,20260400,0.4742205,2.3685436248779297,False,False
AR-001,714,11,clean,clean,0.0,74.60094306666666,47.91021735,-0.44508827346665925,-0.17872163333333618,20260400,0.4846855,2.3685436248779297,False,False
AR-001,715,11,clean,clean,0.0,74.40871581666667,47.919964416666666,-0.4138117548000011,-0.17506534666666768,20260400,0.45439136,2.3685436248779297,False,False
AR-001,716,11,clean,clean,0.0,74.25791498333334,47.879727083333336,-0.4371593947999983,-0.18019598333333137,20260400,0.4613192,2.3685436248779297,False,False
AR-001,717,11,clean,clean,0.0,74.07243393333333,47.87263905,-0.4234735505333376,-0.17658980666666935,20260400,0.4791654,2.3685436248779297,False,False
AR-001,718,11,clean,clean,0.0,73.8979829,47.83214771666667,-0.44442636813333536,-0.17736371666666456,20260400,0.53534,2.3685436248779297,False,False
AR-001,719,11,clean,clean,0.0,73.70615953333332,47.84036665,-0.4147232177333322,-0.17895670666666774,20260400,0.5287366,2.3685436248779297,False,False
AR-001,727,12,clean,clean,0.0,72.27944428333333,47.672747333333334,-0.42255042640000084,-0.18725536333333537,20260400,0.7742104,2.3685436248779297,False,False
AR-001,728,12,clean,clean,0.0,72.1157659,47.60287878333334,-0.4740869974666637,-0.18052880666666624,20260400,0.76448214,2.3685436248779297,False,False
AR-001,729,12,clean,clean,0.0,71.93721394999999,47.61759143333334,-0.4393765290666565,-0.1824089833333346,20260400,0.70085347,2.3685436248779297,False,False
AR-001,730,12,clean,clean,0.0,71.76971773333334,47.57595596666667,-0.4622524194666653,-0.17314375999999926,20260400,0.7042816,2.3685436248779297,False,False
AR-001,731,12,clean,clean,0.0,71.61995976666667,47.58519991666667,-0.4362355772000015,-0.1726684966666653,20260400,0.752367,2.3685436248779297,False,False
AR-001,732,12,clean,clean,0.0,71.40889571666666,47.47126685,-0.5265294702666665,-0.17410971333333408,20260400,0.8356401,2.3685436248779297,False,False
AR-001,733,12,clean,clean,0.0,71.23200064999999,47.49917203333334,-0.4788120394666606,-0.17675305000000208,20260400,0.93820554,2.3685436248779297,False,False
AR-001,734,12,clean,clean,0.0,71.07517195,47.43712881666667,-0.5232904417333302,-0.17240839999999763,20260400,1.0057265,2.3685436248779297,False,False
AR-001,735,12,clean,clean,0.0,70.89675155,47.45919241666666,-0.4812437569333383,-0.17459323666666648,20260400,1.07151,2.3685436248779297,False,False
AR-001,736,12,clean,clean,0.0,70.7032098,47.39728245,-0.5214770476000012,-0.1833499933333343,20260400,1.2020624,2.3685436248779297,False,False
AR-001,737,12,clean,clean,0.0,70.54599993333333,47.42675365,-0.474398342533334,-0.17257915666666576,20260400,1.2895119,2.3685436248779297,False,False
AR-001,738,12,clean,clean,0.0,70.32498128333333,47.360257716666666,-0.516140187066668,-0.18140387333333194,20260400,1.3656304,2.3685436248779297,False,False
AR-001,739,12,clean,clean,0.0,70.15903216666668,47.37453611666667,-0.4832754859999966,-0.18322795666666422,20260400,1.4086924,2.3685436248779297,False,False
AR-001,740,12,clean,clean,0.0,70.00786273333333,47.319291033333336,-0.5215895927999981,-0.17777776333333578,20260400,1.42628,2.3685436248779297,False,False
AR-001,741,12,clean,clean,0.0,69.81704621666667,47.347658349999996,-0.4718508262666674,-0.17723271666666562,20260400,1.4340618,2.3685436248779297,False,False
AR-001,742,12,clean,clean,0.0,69.64307623333335,47.2793348,-0.5206897381333349,-0.18058473999999763,20260400,1.4920528,2.3685436248779297,False,False
AR-001,743,12,clean,clean,0.0,69.46245501666667,47.29435646666666,-0.4854384952000075,-0.17250525333333258,20260400,1.5278531,2.3685436248779297,False,False
AR-001,744,12,clean,clean,0.0,69.30054716666668,47.41827401666667,-0.3433872659999935,-0.17169700000000035,20260400,1.4544014,2.3685436248779297,False,False
AR-001,745,12,clean,clean,0.0,69.12381185,47.408444616666664,-0.3334223105333365,-0.17681017666666604,20260400,1.405265,2.3685436248779297,False,False
AR-001,758,12,clean,clean,0.0,66.79016696666666,47.180960033333335,-0.29953866693333,-0.17785683333333396,20260400,295.39398,2.3685436248779297,True,False
AR-001,759,12,clean,clean,0.0,66.63455881666667,47.176663733333335,-0.28640685413333244,-0.17280798666666614,20260400,269.2912,2.3685436248779297,True,False
AR-001,760,12,clean,clean,0.0,66.4406322,47.135468149999994,-0.30588265640000145,-0.18029142000000037,20260400,234.89117,2.3685436248779297,True,False
AR-001,761,12,clean,clean,0.0,66.26163645,47.13396861666667,-0.2873346657333258,-0.1803712166666685,20260400,193.32259,2.3685436248779297,True,False
